Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd,cleaned_text,text_length,sentiment,sentiment_score,sentiment_numeric
55,46853998374,3,0.0,0.5,2,1,1,2023-03-07,"This product is marketed as a sleeping mask but i would say its more of a lip balm. It doesnt hydrate at all so dont turn to this looking to help dry lips. It doesnt last long at all. But it does look pretty on the lips, is not sticky, and has a really nice buttery texture. Just wish that wasnt the only upside!",Wanted to love but couldnt.,light,brown,dry,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This product is marketed as a sleeping mask but i would say its more of a lip balm. It doesnt hydrate at all so dont turn to this looking to help dry lips. It doesnt last long at all. But it does look pretty on the lips, is not sticky, and has a really nice buttery texture. Just wish that wasnt the only upside!",312,POSITIVE,0.9946534633636475,1
56,9467587295,5,1.0,0.5,2,1,1,2023-03-07,"This product is a DEFINITE must for chapped lips! I get really chapped lips when I’m stressed out, especially in the winter and it saved my life!",Life saver,light,brown,normal,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This product is a DEFINITE must for chapped lips! I get really chapped lips when I m stressed out, especially in the winter and it saved my life!",145,POSITIVE,0.997505247592926,1
57,12922019886,5,1.0,,0,0,0,2023-03-07,Love it!!!! Use it every night and it keeps my lips juicy throughout the whole day even in winter storms #canada. Highly recommend (it tastes great too),,fair,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Love it!!!! Use it every night and it keeps my lips juicy throughout the whole day even in winter storms canada. Highly recommend it tastes great too,149,POSITIVE,0.9998695850372314,1
58,6893083,2,0.0,,0,0,0,2023-03-07,"Received this in the Sephora birthday pack. Wanted to love this strawberry scented lip mask, but it didn’t do much for me. Actually left my lips feeling a little drier. I fine almost any other lip balm works better.","Wanted to love, but pass",medium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Received this in the Sephora birthday pack. Wanted to love this strawberry scented lip mask, but it didn t do much for me. Actually left my lips feeling a little drier. I fine almost any other lip balm works better.",215,NEGATIVE,0.9970698356628418,-1
59,38614132714,4,1.0,,0,0,0,2023-03-07,after using this product for weeks it makes my lips feel very nice and you don’t really need a lot at a time so for the price i’d say it’s worth it because u don’t need to use that much it also doubles as a lipgloss!,A must have in my routine,light,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,after using this product for weeks it makes my lips feel very nice and you don t really need a lot at a time so for the price i d say it s worth it because u don t need to use that much it also doubles as a lipgloss!,216,POSITIVE,0.9729855060577393,1
60,35529082344,5,1.0,1.0,1,0,1,2023-03-07,I’ve been using this for over 2 weeks now and it’s sooooo good. keeps my lips baby soft and it smells so nice and sweet too. 10/10 recommend,never letting this out my sight,medium,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I ve been using this for over 2 weeks now and it s sooooo good. keeps my lips baby soft and it smells so nice and sweet too. 10 10 recommend,140,POSITIVE,0.9998564720153809,1
61,42505817819,5,1.0,,0,0,0,2023-03-06,It keeps my lips so glossy & hydrated !!! You can use as lip gloss if you want too :))),Best lip mask I’ve had,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,It keeps my lips so glossy hydrated !!! You can use as lip gloss if you want too,80,POSITIVE,0.9986294507980347,1
62,6073241212,5,1.0,,0,0,0,2023-03-06,"Je ne comprenais tellement pas pourquoi tout le monde se lançait sur ce produit jusqu’a ce que je l’essaie moi-même. Il hydrate tellement bien les lèvre, il sent trop bon est n’est pas désagréable. Perso, je le porterais jour comme nuit, avec mes lèvres sèches, ce produit me donne l’impression de renaître. En plus, il vient avec un petit applicateur, donc pas besoin d’avoir le doigt tout gras en prélèvent dedans. J’adore! Je ne pourrais plus m’en passer! Il devrait toutes fois sortir plus d’odeur qui sont plus douce.","OMG oui, oui, oui tout le temps",,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Je ne comprenais tellement pas pourquoi tout le monde se lan ait sur ce produit jusqu a ce que je l essaie moi-m me. Il hydrate tellement bien les l vre, il sent trop bon est n est pas d sagr able. Perso, je le porterais jour comme nuit, avec mes l vres s ches, ce produit me donne l impression de rena tre. En plus, il vient avec un petit applicateur, donc pas besoin d avoir le doigt tout gras en pr l vent dedans. J adore! Je ne pourrais plus m en passer! Il devrait toutes fois sortir plus d odeur qui sont plus douce.",522,NEGATIVE,0.8126206398010254,-1
63,28272910803,5,1.0,,0,0,0,2023-03-06,"love her! as a sleeping mask, i don’t think you could ask for anything better",smells great and works well,lightMedium,brown,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"love her! as a sleeping mask, i don t think you could ask for anything better",77,POSITIVE,0.9994069337844849,1
64,37193218245,2,0.0,,0,0,0,2023-03-06,really not worth it to be honest. barely hydrates my lips. so expensive and not cruelty free. kinda worth it cause of packaging . i was so hyped when i bought save ur money and buy some aquaphor instead,save ur money :((,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,really not worth it to be honest. barely hydrates my lips. so expensive and not cruelty free. kinda worth it cause of packaging . i was so hyped when i bought save ur money and buy some aquaphor instead,202,NEGATIVE,0.9395174980163574,-1
65,1801166612,5,1.0,1.0,1,0,1,2023-03-06,"Amazing product for dry lips. It is a mask, so you apply before bed then wipe excess in the morning. It smells so good you just wanna chew your lips off(I wont of course lol). Great product for out of control dry lips like mine!",Love it!,fair,brown,combination,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Amazing product for dry lips. It is a mask, so you apply before bed then wipe excess in the morning. It smells so good you just wanna chew your lips off I wont of course lol . Great product for out of control dry lips like mine!",228,POSITIVE,0.9987499713897705,1
66,5232713920,5,1.0,,0,0,0,2023-03-05,Really like this product for before bed. It’s super hydrating and doesn’t feel tacky. The scents are great too!,Must have for bedtime routine!,lightMedium,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Really like this product for before bed. It s super hydrating and doesn t feel tacky. The scents are great too!,111,POSITIVE,0.9924182891845703,1
67,21503020814,5,1.0,,0,0,0,2023-03-05,"This is now my second time purchasing this product. It is super hydrating, also nice to wear during the day as well.",WORTH THE HYPE,medium,brown,normal,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This is now my second time purchasing this product. It is super hydrating, also nice to wear during the day as well.",116,POSITIVE,0.9971938133239746,1
68,33692099507,5,1.0,,0,0,0,2023-03-05,Within just a few days of using this lip mask my dry lips from the cold dry winter feel so much better. Not overly greasy and easy to sleep with it on,So moisturizing,lightMedium,hazel,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Within just a few days of using this lip mask my dry lips from the cold dry winter feel so much better. Not overly greasy and easy to sleep with it on,150,NEGATIVE,0.5402418375015259,-1
69,12367701277,5,1.0,,0,0,0,2023-03-05,Love this lip masks so much I bought so many other flavours and if you have been thinking about getting it just buy it. It is literally so good. I would literally spend all my money on this. I’m not joking it’s literally amazing. ￼,Love 💗,fairLight,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Love this lip masks so much I bought so many other flavours and if you have been thinking about getting it just buy it. It is literally so good. I would literally spend all my money on this. I m not joking it s literally amazing.,229,POSITIVE,0.9997435212135315,1
70,1660910909,3,0.0,0.0,1,1,0,2023-03-05,I think this is overpriced for what it is - lip balm. It is nice though and when I apply it my lips feel nice. Definitely a luxury and not a need.,,mediumTan,brown,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I think this is overpriced for what it is - lip balm. It is nice though and when I apply it my lips feel nice. Definitely a luxury and not a need.,146,POSITIVE,0.9990236759185791,1
71,45863208698,5,1.0,,0,0,0,2023-03-05,I love this product because it keeps by lips really hydrated in the cold weather!,A need for dry lips!,olive,brown,dry,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love this product because it keeps by lips really hydrated in the cold weather!,81,POSITIVE,0.9992716908454895,1
72,7814119743,5,1.0,,0,0,0,2023-03-05,"Received a sample and had to buy the full size immediately after I finished it. I’ve used a lot of Blistex and other chapsticks, and I think this really helped heal my chapped lips. Definitely recommend!",Everyday necessity!!!,,blue,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Received a sample and had to buy the full size immediately after I finished it. I ve used a lot of Blistex and other chapsticks, and I think this really helped heal my chapped lips. Definitely recommend!",203,POSITIVE,0.9996672868728638,1
73,45743074519,4,1.0,1.0,1,0,1,2023-03-05,I love this product so much I use it day and night. It’s so hydrating and it’s like a lipgloss! ￼,Perfect!!,notSureST,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love this product so much I use it day and night. It s so hydrating and it s like a lipgloss!,95,POSITIVE,0.9990811347961426,1
74,11942802792,4,1.0,,0,0,0,2023-03-05,Love the flavour et my lips are soft in the morning,Love it,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Love the flavour et my lips are soft in the morning,51,POSITIVE,0.9998083710670471,1
75,1510283582,5,1.0,1.0,1,0,1,2023-03-05,"I know this doesn’t work for everyone but it sure works for me! I use it at night and wake up to moisturized lips. A big caveat is that if I’m not drinking water (ie. that time I lost my water bottle for three days), there is no amount of lip balm that will fix my dry lips. Also, if you like the Japanese grape flavour, this is what the balm smells like exactly. Which in my case, is the perfect scenario. Not greasy or sticky and no flavour if you eat it. A little goes a long way imo so the price is a good deal for me.",Works for me and love the flavour!,,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I know this doesn t work for everyone but it sure works for me! I use it at night and wake up to moisturized lips. A big caveat is that if I m not drinking water ie. that time I lost my water bottle for three days , there is no amount of lip balm that will fix my dry lips. Also, if you like the Japanese grape flavour, this is what the balm smells like exactly. Which in my case, is the perfect scenario. Not greasy or sticky and no flavour if you eat it. A little goes a long way imo so the price is a good deal for me.",521,NEGATIVE,0.9754677414894104,-1
